LoanID,Application_ID,PortfolioID,ApplicationDate,Payin_120days
I1967103-0,87397601,1,14:55.0,1.182971
I2352910-0,103492684,7,41:05.0,1.7
I2111103-0,103786002,6,42:45.0,1.1
I2271043-0,99186314,7,25:04.0,1.045833
I2250091-0,109107910,6,26:03.0,1.090912
I2283568-0,97292594,1,56:27.0,0.6
I2089039-0,127931550,5,39:14.0,1.75535
I1956281-0,124625417,5,32:22.0,0.9
I2168138-0,93609715,7,09:40.0,1.4375
I1953918-0,101091737,6,56:33.0,1.105
I2265278-0,96214577,1,04:15.0,1.325
I2130414-0,104358685,6,11:51.0,2.313433
I2170491-0,130897456,5,51:07.0,0.19
I2173800-0,130982295,5,56:40.0,0
I2164189-0,91766975,1,54:20.0,0.3
I2252605-0,97870473,7,30:42.0,0.2
I2397661-0,116157632,6,30:23.0,0.25
I1971420-0,101449988,6,39:34.0,1.12
I2127147-0,91680126,7,34:03.0,1.1357
I2197510-0,106414223,6,28:10.0,0
I2304042-0,98266032,1,27:20.0,0.6875
I2347328-0,113867377,6,07:28.0,1.428573
I2282009-0,136161993,5,29:01.0,1.15
I2149793-0,92803315,7,00:32.0,2.406666
I2375068-0,140009595,5,59:12.0,1
I2337560-0,113379636,6,22:42.0,2.116666
I2276365-0,99534372,7,12:33.0,1.1926
I1961189-0,101247708,6,52:45.0,1.233333
I2070840-0,89183935,1,48:07.0,1.566666
I1981811-0,125467624,5,45:07.0,2.941425
I2330555-0,102398700,7,12:01.0,1.6
I2176980-0,131041383,5,03:16.0,1.05
I2389760-0,105028087,7,10:29.0,1
I2158169-0,93165803,7,57:09.0,2.865
I2069716-0,89166623,1,42:07.0,2.67
I2140961-0,90992677,1,47:05.0,0.5
I2350821-0,139050751,5,46:23.0,2.65
I2042329-0,102578778,6,40:16.0,1.5
I2024434-0,88307255,1,51:24.0,0
I1975905-0,87573387,1,39:37.0,0.279166
I2141284-0,129756257,5,00:13.0,1.4
I1978493-0,88005130,7,11:02.0,1.1
I1924172-0,86205540,1,30:33.0,1.5
I2164274-0,91770502,1,06:51.0,1.668886
I2315958-0,112535003,6,23:00.0,1.043733
I1955045-0,124592381,5,11:57.0,0.5
I2078137-0,103176967,6,43:43.0,2.591428
I1926966-0,123384285,5,29:12.0,1.1125
I2220409-0,95654836,7,05:35.0,1.8
I2336769-0,102683180,7,12:01.0,0
I2120014-0,91418355,7,32:24.0,1.3
I2209767-0,106869724,6,32:13.0,0.25
I1973938-0,87535146,1,50:51.0,0
I2297129-0,100812859,7,37:21.0,2.294545
I2155008-0,105241885,6,10:30.0,1.37
I2391496-0,105109606,7,53:49.0,1.15
I2116893-0,91301277,7,14:13.0,2.45
I2174205-0,105842533,6,11:12.0,1.13416
I2068641-0,89152031,1,29:50.0,1.2
I2045537-0,102628117,6,02:11.0,2.931428
I2296911-0,100799655,7,06:40.0,1.2
I2358610-0,114349771,6,13:44.0,0.6
I2258023-0,95748792,1,53:34.0,0.2
I2148689-0,92754878,7,11:46.0,0.091666
I2251647-0,134331426,5,12:41.0,1.5
I2072852-0,89200830,1,47:52.0,2.4625
I1946735-0,124267382,5,56:10.0,0.3
I2241073-0,133791218,5,30:52.0,0
I1935492-0,86787791,7,00:18.0,1.122015
I2110250-0,89941775,1,51:50.0,0.573684
I2153937-0,130268087,5,35:23.0,1
I2108510-0,128471955,5,14:17.0,0.5375
I2209890-0,131978273,5,50:51.0,1.166666
I2085162-0,127839100,5,24:04.0,2.62
I2288759-0,100369834,7,58:02.0,1
I2148915-0,91291248,1,43:17.0,0.3
I2392823-0,140867041,5,24:51.0,1.566666
I2155650-0,105261957,6,09:16.0,1
I2170863-0,105761519,6,39:07.0,1.183333
I2393847-0,102058812,1,11:57.0,1
I2244198-0,133954475,5,55:14.0,2.202
I1971655-0,125147940,5,32:10.0,0.4
I2213650-0,132090755,5,24:53.0,2.458333
I2156609-0,105286179,6,32:02.0,1.45
I2274390-0,110566427,6,19:38.0,2.482133
I2273862-0,99383102,7,04:13.0,2.9
I2240486-0,97085317,7,56:41.0,1.833333
I2235001-0,108223921,6,08:42.0,0.816666
I2050215-0,127054543,5,06:30.0,1.166666
I2359489-0,103772948,7,01:36.0,1.12536
I2182224-0,94030183,7,30:19.0,0.0875
I2071299-0,89185266,1,23:27.0,0.566666
I1981695-0,88083121,7,08:44.0,1.3
I2116946-0,103966036,6,29:41.0,1.728566
I2135211-0,129474292,5,06:45.0,1
I1971300-0,87865466,7,16:33.0,0.9
I2121824-0,91485620,7,47:47.0,1.525
I2259154-0,98357468,7,04:02.0,0.3
I1948797-0,124368263,5,31:17.0,1.33542
I1930377-0,100336541,6,46:26.0,2.67142
I1986648-0,87744983,1,42:31.0,0.3
I2103700-0,90987210,7,42:42.0,1.435
I1970249-0,125108825,5,10:57.0,1.6
I1922896-0,123200264,5,11:38.0,1.2
I2136130-0,129527736,5,35:04.0,1.335713
I2069355-0,90119044,7,22:37.0,0.3
I2033654-0,88479503,1,48:37.0,2
I2211841-0,95204034,7,33:21.0,0
I2380137-0,104553495,7,41:13.0,1.625
I1945036-0,86867055,1,27:39.0,0.146153
I2147801-0,92712980,7,16:42.0,1.366666
I2119378-0,128779055,5,14:04.0,1.17
I2091165-0,90653491,7,06:09.0,0.416666
I2091415-0,127992857,5,16:32.0,1.2
I2208994-0,106838171,6,28:01.0,2.21125
I2297314-0,136887679,5,56:29.0,2.62
I2396793-0,102210419,1,17:31.0,0.8
I2237460-0,108376813,6,16:46.0,1
I1913748-0,85792339,1,48:18.0,2.591666
I1925805-0,86244541,1,49:02.0,3.03
I2133478-0,91990061,7,56:36.0,2.483333
I2293281-0,136731725,5,21:47.0,1.118166
I1946839-0,100888974,6,28:34.0,0
I2359498-0,114376849,6,04:00.0,1.877272
I2220554-0,107355458,6,07:50.0,1
I2168882-0,105709682,6,09:15.0,0.473333
I2388465-0,115642069,6,45:11.0,1.166666
I2015683-0,88167213,1,12:10.0,2.01
I1964991-0,87353707,1,12:16.0,0.5
I2169169-0,130861816,5,43:41.0,2.221666
I1940218-0,86976101,7,32:47.0,0.475
I2205338-0,92881864,1,29:08.0,0.6
I2235015-0,96665338,7,17:23.0,2.40357
I2304172-0,137179235,5,29:50.0,0
I1971901-0,87879312,7,07:04.0,1.14166
I2388052-0,115602962,6,47:14.0,1.6
I2341135-0,99773896,1,53:15.0,1.25
I2266113-0,135221214,5,10:20.0,3.02
I2126964-0,129038448,5,47:08.0,1.175
I2084050-0,103282103,6,52:08.0,3.055
I2204800-0,131791279,5,41:38.0,0.5
I2232821-0,94156873,1,51:00.0,1.625
I2170771-0,91971614,1,36:45.0,2.885
I2394722-0,102104295,1,01:10.0,1.033333
I1926239-0,86440775,7,46:49.0,2.158333
I2056320-0,102836138,6,54:35.0,0.2
I2104775-0,128342306,5,55:27.0,0
I2232169-0,94086029,1,37:21.0,1.883333
I2285529-0,100166493,7,59:45.0,1.00395
I1959422-0,87553872,7,52:37.0,2.293333
I2118852-0,104010659,6,43:23.0,1.311822
I2089590-0,103385233,6,52:27.0,1.225
I2032673-0,126558389,5,28:27.0,0
I2092734-0,89600922,1,28:54.0,1.97
I2180385-0,105963597,6,11:28.0,1.33
I2300309-0,111873826,6,13:53.0,1.41667
I2161865-0,105468672,6,13:34.0,2.261906
I2118105-0,91375620,7,58:31.0,1.30258
I1973669-0,125226948,5,15:23.0,2.91286
I2341346-0,138641198,5,31:11.0,1.1143
I1991517-0,101808468,6,10:40.0,1.425
I1940966-0,86744366,1,19:07.0,0
I2089732-0,90621743,7,44:23.0,2.01
I2394456-0,102093078,1,11:46.0,0.6
I2186935-0,94173283,7,11:30.0,1
I2338269-0,138525078,5,38:41.0,1
I2378245-0,104462901,7,35:21.0,2.59
I2120440-0,90184816,1,41:59.0,0.4
I2138865-0,92250370,7,23:30.0,0.641666
I2315362-0,137663521,5,02:47.0,1.077272
I2007891-0,102021701,6,14:31.0,0.2
I2321015-0,98994651,1,25:53.0,1.24
I2130376-0,104357036,6,51:03.0,1.05
I2017281-0,88194727,1,12:51.0,0
I2060232-0,89020172,1,19:28.0,2.591666
I2341557-0,102891257,7,49:28.0,2.575
I2223614-0,95806848,7,25:45.0,1.13636
I2287283-0,100284901,7,30:22.0,1.968333
I2158239-0,105351059,6,18:53.0,2.28985
I1940596-0,100693237,6,10:30.0,1
I2330311-0,138221975,5,35:51.0,2.9
I1932576-0,86470735,1,31:37.0,2.592222
I2015723-0,126171327,5,24:05.0,1.35
I2356147-0,103605258,7,38:23.0,0
I2057136-0,127237267,5,28:18.0,0.5
I2353731-0,100346968,1,16:56.0,0
I2119412-0,91413017,7,29:01.0,0.20625
I2177521-0,93911901,7,22:48.0,1.15
I2223053-0,95785526,7,44:28.0,1.2
I2282714-0,97239664,1,51:14.0,3.17
I2245670-0,97419064,7,36:06.0,0.125
I2245825-0,95048474,1,17:32.0,1.13124
I2051980-0,102759811,6,22:16.0,0
I2262530-0,98602710,7,11:32.0,1.133333
I2154889-0,93015239,7,05:30.0,1.15
I1915899-0,85872832,1,05:54.0,0.4
I2078928-0,89345210,1,03:06.0,1.242307
I2045468-0,126903621,5,09:35.0,0.875
I2081408-0,90419273,7,56:00.0,0
I2124460-0,128933920,5,06:36.0,1.021433
I2183691-0,94071552,7,35:58.0,1.952192
I2234360-0,96586231,7,41:52.0,2
I2294586-0,111636932,6,34:23.0,2.466666
I2369116-0,104178315,7,27:27.0,1.143333
I2045790-0,126914243,5,36:32.0,1.25
I2269583-0,96449383,1,10:06.0,1.8
I2151026-0,130154552,5,38:15.0,1.188888
I2055377-0,89833643,7,48:28.0,0
I2156094-0,91505252,1,59:36.0,0.583333
I2363616-0,103983786,7,17:21.0,1.05
I2100331-0,128209687,5,15:01.0,1.34524
I1918166-0,122941731,5,30:17.0,1.216666
I1937336-0,86634127,1,46:05.0,2.16
I2167276-0,91845630,1,22:21.0,1.1125
I1963991-0,124902094,5,30:48.0,1.9375
I1928013-0,86314966,1,31:22.0,1.560909
I1930078-0,86558855,7,01:42.0,1.15
I2111883-0,91119802,7,43:29.0,1.74
I2276357-0,135810459,5,16:48.0,1.19
I2043924-0,89506297,7,28:58.0,0.2
I2289259-0,136540438,5,24:55.0,0
I2309545-0,98531650,1,16:59.0,0
I1963057-0,124888491,5,13:20.0,1.6
I2237407-0,96855943,7,50:18.0,3.064285
I2253969-0,95497845,1,46:00.0,1.3
I2369688-0,100991995,1,57:12.0,1.04445
I2370374-0,114804314,6,17:30.0,0
I2107846-0,103750525,6,18:38.0,1.15
I2021791-0,126302773,5,38:11.0,1.078064
I2321745-0,137914116,5,32:14.0,0
I1988866-0,87775910,1,53:43.0,0.525
I2050452-0,89686302,7,28:35.0,1.066666
I2190345-0,92413331,1,32:50.0,1.55
I2276220-0,96817705,1,08:37.0,1.425
I2275919-0,110650042,6,34:38.0,2.45025
I2194446-0,106302772,6,40:50.0,1.20625
I2316617-0,101810601,7,57:37.0,1.144375
I2101977-0,90939333,7,12:13.0,2.512
I1986046-0,101741753,6,31:32.0,1.083333
I2178905-0,93939978,7,36:54.0,0
I2050400-0,88835831,1,11:53.0,0.805212
I2323307-0,137972581,5,24:37.0,0.3
I2193686-0,131437536,5,29:37.0,1.483333
I2155744-0,91490761,1,09:04.0,0.6
I2141365-0,92387230,7,24:38.0,0.583333
I2351069-0,114003639,6,56:02.0,2.52625
I2369184-0,100982733,1,06:15.0,1.3
I1932166-0,100415806,6,02:34.0,1.139681
I2127938-0,90414128,1,37:23.0,2.6
I2175484-0,131025252,5,30:42.0,1.225
I1977749-0,125356859,5,33:26.0,1.20625
I2379614-0,101360576,1,45:21.0,1.4693
I2024023-0,88299105,1,50:07.0,1.2
I2109672-0,128486899,5,06:45.0,1.25714
I2233358-0,94192333,1,16:00.0,0.85
I2033997-0,88481431,1,24:46.0,0
I2164869-0,93465757,7,41:26.0,2.692
I2126825-0,90383407,1,27:22.0,2.075
I2025877-0,126385430,5,50:04.0,1.3
I2314560-0,137617054,5,51:22.0,1.9
I2185727-0,92286160,1,05:29.0,2
I2211973-0,106939050,6,42:11.0,2.52
I1974071-0,125236061,5,05:58.0,1.916666
I2316529-0,101804744,7,15:14.0,1
I2163960-0,130650195,5,45:33.0,2.3
I2147486-0,91233168,1,03:34.0,1.678573
I2112391-0,89954805,1,51:11.0,0
I2071253-0,90148245,7,12:59.0,2.591428
I2135462-0,90761463,1,26:57.0,1.48
I1929915-0,86373137,1,53:31.0,1.126
I2294138-0,111608060,6,31:06.0,2.32
I2167981-0,93599634,7,20:41.0,1.1125
I2239284-0,96994699,7,11:33.0,0.8
I2297399-0,100826320,7,04:41.0,0.6
I2086172-0,89489305,1,15:29.0,2.545
I2016220-0,88794359,7,33:37.0,2.36
I2100015-0,128199980,5,16:35.0,0.125
I2035351-0,102443362,6,00:20.0,2.72
I2376489-0,140063544,5,47:21.0,1.64
I2160266-0,91635463,1,07:35.0,1.85
I2279122-0,110824749,6,55:00.0,0.5
I2368191-0,104125794,7,24:14.0,0
I2018616-0,88217384,1,44:24.0,1.964285
I2212499-0,95220934,7,52:18.0,2.35
I1992758-0,101822848,6,05:02.0,1.6
I2081784-0,90433092,7,48:22.0,1.65
I2061316-0,102911140,6,40:55.0,0
I2013212-0,102095641,6,23:40.0,1.398888
I2284723-0,136309398,5,04:03.0,1.9375
I1991389-0,125690763,5,33:04.0,1.314287
I2069949-0,103027478,6,24:53.0,2.914166
I1924422-0,86215786,1,59:59.0,0.3
I2173299-0,93793951,7,35:34.0,1.962
I2015256-0,88773940,7,12:39.0,2.255555
I2351264-0,103404874,7,36:49.0,1.995
I2044990-0,89537864,7,52:27.0,0.371428
I2301097-0,98145525,1,10:29.0,0.3
I2004329-0,101972436,6,53:31.0,2.341428
I2252145-0,109226597,6,36:42.0,0
I2300778-0,101013405,7,51:51.0,1.05
I2149069-0,105054497,6,35:16.0,0.175
I1920834-0,123074413,5,10:40.0,2.633333
I2213191-0,95243906,7,54:43.0,0
I2198053-0,131569489,5,51:26.0,1.11667
I2137081-0,104641843,6,24:17.0,1.0265
I2212677-0,132051743,5,59:48.0,1.026475
I2270115-0,99125551,7,04:37.0,3.01
I2231554-0,94049450,1,03:39.0,1.166666
I2375462-0,114982970,6,46:05.0,0
I2223114-0,95786823,7,06:36.0,1.2
I2318321-0,112632017,6,37:14.0,1.97
I2250351-0,109110077,6,52:53.0,2.260953
I2035745-0,102448073,6,12:23.0,2.975
I1972084-0,87493676,1,18:08.0,0.4
I1939797-0,86926623,7,37:08.0,1.9
I1965317-0,101328661,6,15:18.0,1.8
I2220955-0,95692177,7,18:55.0,2
I2061967-0,102921745,6,58:02.0,1
I2024160-0,88301936,1,38:13.0,1.4
I2394728-0,105216629,7,03:17.0,1.2
I2130621-0,104368740,6,33:31.0,0
I2209871-0,106869774,6,30:13.0,1.116666
I1918546-0,86100952,7,04:43.0,2.15715
I2171171-0,93737176,7,19:16.0,1.216666
I2236008-0,133487635,5,11:44.0,1.209526
I2072894-0,89201655,1,55:01.0,1.638888
I2184637-0,94099744,7,32:39.0,1.326238
I2277675-0,96910196,1,07:41.0,1.9
I2105281-0,91028404,7,07:02.0,0
I2273783-0,110541281,6,02:25.0,1
I2131859-0,90586595,1,47:53.0,0.6
I2308022-0,137364015,5,53:44.0,1.2
I2084046-0,90494301,7,51:32.0,0.4
I2004401-0,101972705,6,00:17.0,2.445
I2203129-0,106635678,6,25:31.0,0.255
I2245262-0,97404104,7,06:50.0,1.783333
I2151036-0,130154555,5,48:58.0,1.39
I2056175-0,88950120,1,11:01.0,1.085714
I2318878-0,101905161,7,33:48.0,0.575
I1938460-0,100628174,6,05:41.0,1.1
I2266276-0,96247255,1,53:47.0,2.2
I2200615-0,92735334,1,55:07.0,0.9
I2372215-0,139913039,5,22:10.0,0.9
I2213907-0,93161328,1,50:58.0,2.285
I2159897-0,105396815,6,31:49.0,1.560716
I1992138-0,88290651,7,23:27.0,1.7
I2037134-0,89312269,7,54:56.0,1.5
I1978571-0,125383139,5,29:00.0,1.383333
I2337468-0,102698113,7,48:38.0,0
I2343605-0,138715520,5,21:17.0,1.575
I2118385-0,91382963,7,24:22.0,1.123333
I2224513-0,93616455,1,55:32.0,0
I2364389-0,104005269,7,16:38.0,1.13124
I2219758-0,107315579,6,37:20.0,0.6
I2181666-0,131141530,5,33:48.0,0.283333
I2242809-0,108690957,6,29:13.0,1.568693
I2199192-0,92691940,1,44:21.0,1.96
I2027362-0,102302993,6,37:29.0,2.907137
I2231626-0,94058040,1,25:00.0,1.428575
I2135209-0,90746057,1,57:48.0,0.55
I2156122-0,130355798,5,23:26.0,1.928571
I2070404-0,103033346,6,56:08.0,0
I2137436-0,129601092,5,13:34.0,1.97
I1962073-0,124838137,5,27:46.0,2.388888
I1928347-0,86320283,1,28:40.0,0.3
I2092188-0,89592263,1,21:25.0,1.12272
I2262063-0,95997959,1,05:58.0,1.275
I1934153-0,100474440,6,25:15.0,2.184782
I2185373-0,131220615,5,17:42.0,2.681426
I2157761-0,93145396,7,37:43.0,0
I2126833-0,91641067,7,46:12.0,1.8
I2108789-0,128486484,5,55:06.0,0.8125
I2342266-0,99821344,1,19:20.0,2.2
I2211413-0,95191666,7,49:56.0,1.08125
I2130352-0,129207495,5,31:50.0,1.226153
I2368625-0,114733042,6,42:33.0,1.788888
I2103941-0,103660447,6,43:47.0,1.8
I2361090-0,103844264,7,38:03.0,1.222685
I2217059-0,95465022,7,50:25.0,1
I2389949-0,101890919,1,26:55.0,0
I2098118-0,128151395,5,09:48.0,0
I2278177-0,135909005,5,21:29.0,2.1
I2193232-0,92489170,1,15:11.0,2.214444
I2117323-0,128714205,5,25:00.0,0.6
I2168478-0,93635579,7,16:14.0,2.0572
I2249472-0,134222314,5,24:18.0,0
I2201316-0,106564494,6,07:32.0,1
I2151276-0,92889658,7,26:52.0,0.9
I2210673-0,106892518,6,42:08.0,1.8
I2190618-0,131357860,5,27:56.0,1.154266
I1983980-0,125540652,5,31:13.0,1.64286
I2328129-0,113012169,6,45:18.0,2.243333
I2355840-0,114227113,6,57:10.0,1.425
I1978112-0,101599591,6,02:55.0,1.393884
I2029393-0,89104087,7,39:07.0,1.096425
I2067885-0,103002563,6,24:42.0,1.8
I2298640-0,111812053,6,31:11.0,0.275
I2136477-0,92143206,7,35:08.0,1.97
I2291797-0,100560176,7,51:47.0,0.8
I2233083-0,133216316,5,49:02.0,0.2
I2236421-0,96768608,7,46:50.0,1.0125
I2335648-0,138422437,5,52:27.0,2.9
I2329452-0,113052901,6,05:13.0,1.631675
I1925845-0,123338710,5,03:43.0,0.3
I2376786-0,104415218,7,58:10.0,1.255
I2166200-0,105588676,6,22:40.0,0.583333
I2203490-0,92834804,1,28:12.0,0
I1939631-0,123988388,5,17:48.0,1.463
I1999423-0,87920077,1,15:23.0,2.8325
I2320015-0,137844448,5,30:12.0,0.3
I2138994-0,129649078,5,31:27.0,1.233333
I2227557-0,93761553,1,14:41.0,1.02624
I2260990-0,134899628,5,53:40.0,2.8625
I2052603-0,127115301,5,07:33.0,1.792855
I2209153-0,93032157,1,54:57.0,1.9
I2160503-0,105417122,6,59:44.0,1.3
I2070311-0,90134565,7,21:46.0,0
I1988000-0,87769382,1,17:33.0,0
I2192313-0,94383435,7,36:54.0,0
I2312925-0,112415588,6,00:26.0,1.075
I1981072-0,88070060,7,55:47.0,2.36
I2009499-0,88634603,7,09:39.0,0
I2112192-0,128491445,5,08:49.0,0
I2233659-0,94235049,1,48:19.0,0
I2065550-0,102968766,6,24:04.0,1.255727
I2027947-0,89066296,7,56:57.0,0.8
I2156553-0,130364365,5,08:34.0,1.46665
I2096726-0,128115374,5,22:39.0,1.180475
I2074543-0,103097197,6,04:28.0,1.085714
I1959282-0,87551429,7,33:45.0,2.253333
I2112042-0,89942413,1,51:05.0,1.4
I2023792-0,102248898,6,39:33.0,0.4
I2301200-0,98148193,1,59:13.0,2.193333
I1924559-0,86216987,1,19:17.0,0.8
I1948142-0,87261956,7,47:51.0,1.86
I2130552-0,129219845,5,42:38.0,2.2975
I1984897-0,87724425,1,29:48.0,2.274285
I2107928-0,91096173,7,20:17.0,2.6245
I2101411-0,128250389,5,52:48.0,1.971714
I2210234-0,95150951,7,32:35.0,1.0111
I2164992-0,130687875,5,30:11.0,2.235
I2107934-0,91096175,7,57:20.0,0.261538
I2056466-0,88953928,1,41:20.0,0.3
I2237220-0,96834687,7,57:48.0,1.8
I2181212-0,94009809,7,22:40.0,2
I2215961-0,132212206,5,53:40.0,1.17037
I2154014-0,130271832,5,24:04.0,0.4
I2250358-0,109110079,6,02:04.0,1.70715
I2288162-0,111336762,6,29:29.0,1.605714
I2031425-0,88443032,1,56:50.0,2.603333
I1941344-0,124057808,5,23:43.0,2.40714
I2340385-0,113500282,6,53:33.0,1.04762
I2108929-0,128486554,5,37:12.0,2.354633
I2389250-0,140685115,5,08:42.0,0.3
I2001518-0,87950346,1,23:09.0,0.8
I2211902-0,95205421,7,54:34.0,1.060844
I2392580-0,105145623,7,24:51.0,0.3
I1940058-0,86947310,7,21:05.0,1.97
I2131847-0,129283132,5,41:53.0,1.6
I2040566-0,89404472,7,23:38.0,1.894487
I2092076-0,89591294,1,53:22.0,1.25
I1921345-0,123096174,5,32:37.0,0.85
I2166002-0,93509044,7,12:19.0,1.735714
I2148332-0,91268066,1,59:52.0,0
I2118375-0,90146460,1,03:44.0,1.025
I2019867-0,102194258,6,01:03.0,1.494641
I1933487-0,86723210,7,43:51.0,1.8
I2089031-0,89544383,1,37:46.0,0.3
I2060617-0,102902308,6,57:13.0,0
I2275295-0,110616794,6,10:41.0,1.5
I2111834-0,89942349,1,33:02.0,2.26
I1978592-0,88009639,7,17:29.0,0.5
I2070973-0,89184876,1,29:27.0,2.62
I2234795-0,96648335,7,53:03.0,2.23
I2103393-0,103647908,6,16:44.0,0.4
I2040073-0,88613869,1,28:49.0,1.5
I2281564-0,99891605,7,30:15.0,1.19
I2108028-0,128456523,5,12:20.0,1
I2292664-0,111553246,6,24:41.0,2.05
I2345368-0,138807161,5,56:13.0,1
I2017263-0,126205208,5,56:06.0,1.175
I2317859-0,98869677,1,22:25.0,1.887644
I1996659-0,125786855,5,34:48.0,1.235714
I2015929-0,88788307,7,22:02.0,0.8
I2168526-0,130833275,5,53:49.0,1
I2143762-0,91098027,1,08:10.0,0
I2134086-0,129415253,5,29:00.0,0.6
I2250054-0,95286172,1,45:13.0,0
I2217556-0,132283094,5,44:04.0,2.27
I2108204-0,89926281,1,31:47.0,0.228571
I1946618-0,87165513,7,08:43.0,0.493333
I2297387-0,97973813,1,59:51.0,0
I2350569-0,113985024,6,32:16.0,1.3125
I2141826-0,104810086,6,47:05.0,1.3125
I2215145-0,132164340,5,54:57.0,2.603333
I2329836-0,99336009,1,14:42.0,1.042866
I2154821-0,93012933,7,40:26.0,0.283333
I2280451-0,110901473,6,15:41.0,1
I2181135-0,92192068,1,25:44.0,1.45
I2272424-0,110447716,6,11:20.0,0.3
I1946511-0,124262685,5,18:33.0,2.714285
I2088952-0,103376055,6,19:39.0,0.9
I2146070-0,91188361,1,32:07.0,1.174723
I1951532-0,101030743,6,07:56.0,2.893333
I2043164-0,102585472,6,18:45.0,0.283333
I2025103-0,126368421,5,25:34.0,1.313793
I2039065-0,126729115,5,29:47.0,2.843333
I2186473-0,131250050,5,59:19.0,1.9
I2261315-0,134931178,5,09:47.0,1
I2203845-0,131766152,5,23:18.0,1.335714
I2307621-0,98445604,1,53:29.0,2.781666
I2367188-0,139708455,5,53:54.0,0.223333
I2248138-0,134158312,5,45:09.0,0.3
I2146907-0,92664265,7,09:00.0,0.3125
I1933220-0,100446600,6,25:52.0,2.644444
I2114337-0,103902692,6,11:49.0,0.357142
I2164838-0,91787190,1,17:11.0,0
I2258133-0,134715046,5,51:28.0,1.1111
I2179788-0,92163955,1,28:07.0,2.516666
I2345266-0,113727278,6,48:31.0,2.5
I1938411-0,100627857,6,33:50.0,1.3
I2070923-0,127500512,5,56:02.0,1.25
I2062419-0,102930822,6,49:54.0,1.244444
I2235907-0,108288439,6,06:55.0,1.101193
I1963441-0,124894376,5,11:15.0,2.88
I1956348-0,124626309,5,12:20.0,1
I2102394-0,103620250,6,25:27.0,0.3
I2139868-0,90942254,1,38:45.0,1.377713
I2354576-0,103530032,7,43:45.0,2.48
I2170974-0,93732249,7,06:15.0,1.375
I2039701-0,88603109,1,14:59.0,0.3
I2112489-0,89959798,1,38:35.0,2.62
I2349350-0,139004648,5,21:11.0,0.3
I2215509-0,132183727,5,47:32.0,1.555953
I2101719-0,90922795,7,06:18.0,0
I2153708-0,130258111,5,22:00.0,1.942222
I2272907-0,135631868,5,47:56.0,2.62
I1933098-0,86493361,1,39:31.0,1.115125
I2328481-0,138150297,5,07:17.0,1.05
I1976015-0,125306083,5,18:01.0,2.31
I1992260-0,101814712,6,01:36.0,2.053433
I2382527-0,140320795,5,09:20.0,0.3
I2152689-0,91415555,1,39:00.0,1.583333
I1958504-0,101183191,6,23:37.0,1.85716
I2135108-0,92071229,7,26:04.0,1.333333
I1945242-0,124206604,5,21:51.0,2.865
I2153149-0,92967132,7,03:24.0,2.38
I2160442-0,91639374,1,09:00.0,2.2
I2113391-0,89998372,1,50:02.0,0.8
I2364416-0,114590047,6,27:54.0,0
I2189643-0,106180161,6,16:28.0,1.1125
I2028470-0,126442579,5,28:09.0,1.3
I2168258-0,105674444,6,26:42.0,0.541666
I2220223-0,132415355,5,06:56.0,0.4125
I2090756-0,127966289,5,22:38.0,0
I2112665-0,91147642,7,09:22.0,1.172222
I2029383-0,89103660,7,33:05.0,1.6
I2138856-0,92249039,7,05:02.0,2.21909
I2141324-0,91008972,1,45:57.0,1.45
I2117940-0,90145253,1,00:38.0,2.73
I2341393-0,138643296,5,37:57.0,3.2
I2101709-0,89784164,1,53:09.0,1.15
I2011084-0,126071595,5,53:27.0,1.833636
I2340980-0,138611098,5,14:33.0,1.064285
I2110796-0,128487455,5,04:42.0,0
I2212526-0,106956311,6,35:12.0,1.083886
I2141599-0,91017932,1,02:02.0,1.073033
I2122847-0,91509833,7,34:15.0,0.5
I2209354-0,131964797,5,29:34.0,1
I2283524-0,111095584,6,20:27.0,1.425
I1921580-0,100021676,6,44:48.0,0.9
I2038327-0,88573858,1,00:30.0,0.6
I2288213-0,136485909,5,05:08.0,1.611111
I2138524-0,92237819,7,27:27.0,2.750716
I2163817-0,93424675,7,19:18.0,2.725483
I2284495-0,100097138,7,10:34.0,0
I1942366-0,87046240,7,28:55.0,0
I2369124-0,104178749,7,36:44.0,1.6
I2024850-0,126362606,5,25:50.0,2.208925
I2028052-0,89067900,7,58:51.0,2.796666
I2052514-0,127114237,5,06:03.0,3.0625
I1968572-0,125052041,5,53:07.0,1.071428
I2037739-0,88558349,1,43:10.0,1.741666
I2209957-0,131978295,5,02:00.0,1.566666
I2277137-0,110701012,6,56:48.0,0.583333
I2382970-0,115308312,6,49:59.0,0.5125
I1940872-0,124033843,5,46:55.0,1.6
I2080048-0,89364297,1,17:57.0,2.381428
I2278910-0,99705061,7,24:49.0,1.225
I2398227-0,141145863,5,46:04.0,1.2
I2082191-0,127756489,5,17:43.0,1.805
I2292981-0,136720719,5,20:59.0,1.11666
I1999573-0,101912058,6,06:48.0,1.6
I2247003-0,95108202,1,37:57.0,1.745953
I2335201-0,138411535,5,48:25.0,2.62
I2279761-0,97027127,1,07:34.0,2.870588
I2276761-0,135834065,5,53:38.0,1.245454
I2377252-0,140079335,5,56:59.0,1.464285
I2048810-0,127011286,5,43:34.0,2.506666
